Question,Log,Mode,Correlation,P-Value,significance
I think I helped the group teach Blueberry how to write,Attempt_Duration__Nothing,Social,0.12592044221540233,0.6301173467624189,-
I think I helped the group teach Blueberry how to write,Attempt_Duration__Nothing,Task,-0.46801457417292125,0.050146104089706246,-
I think I helped the group teach Blueberry how to write,Attempt_Duration__Word_length,Baseline,0.09218385498508654,0.5984127067483276,-
I think I helped the group teach Blueberry how to write,Attempt_Duration__Word_length,"Delta Logs, Delta_Social",-0.1669931442893732,0.521777259904544,-
I think I helped the group teach Blueberry how to write,Attempt_Duration__Word_length,"Delta Logs, Delta_Task",-0.575670836762719,0.01242134465957224,*
I think I helped the group teach Blueberry how to write,Attempt_Duration__Word_length,Delta_Social,0.13307266185559427,0.6106438556458813,-
I think I helped the group teach Blueberry how to write,Attempt_Duration__Word_length,Delta_Task,-0.47490164001095825,0.04642148732273106,*
I think I helped the group teach Blueberry how to write,Attempt_Duration__Word_length,Social,0.15631503171567185,0.5490971129980593,-
I think I helped the group teach Blueberry how to write,Attempt_Duration__Word_length,Task,-0.4748635679413055,0.04644148235454137,*
I think I helped the group teach Blueberry how to write,Sent_Word_Duration__Nothing,Baseline,0.08236064951010486,0.6380999930992541,-
I think I helped the group teach Blueberry how to write,Sent_Word_Duration__Nothing,"Delta Logs, Delta_Social",0.5283767456030949,0.029228479160662513,*
I think I helped the group teach Blueberry how to write,Sent_Word_Duration__Nothing,"Delta Logs, Delta_Task",-0.35269218863116303,0.15113394647811276,-
I think I helped the group teach Blueberry how to write,Sent_Word_Duration__Nothing,Delta_Social,0.60926404986826,0.009426785098048923,**
I think I helped the group teach Blueberry how to write,Sent_Word_Duration__Nothing,Delta_Task,-0.033232394673453056,0.8958493753151169,-
I think I helped the group teach Blueberry how to write,Sent_Word_Duration__Nothing,Social,0.7077597269348475,0.0014799799664527947,**
I think I helped the group teach Blueberry how to write,Sent_Word_Duration__Nothing,Task,-0.18492283174637378,0.4625777222799864,-
I think I helped the group teach Blueberry how to write,Sent_Word_Duration__Word_length,Baseline,0.07252590852623125,0.6788503548499407,-
I think I helped the group teach Blueberry how to write,Sent_Word_Duration__Word_length,"Delta Logs, Delta_Social",0.4487940752776905,0.07075982308105264,-
I think I helped the group teach Blueberry how to write,Sent_Word_Duration__Word_length,"Delta Logs, Delta_Task",-0.39664471061863327,0.10317102490714603,-
I think I helped the group teach Blueberry how to write,Sent_Word_Duration__Word_length,Delta_Social,0.60926404986826,0.009426785098048923,**
I think I helped the group teach Blueberry how to write,Sent_Word_Duration__Word_length,Delta_Task,-0.1415056805450259,0.5754191117551875,-
I think I helped the group teach Blueberry how to write,Sent_Word_Duration__Word_length,Social,0.7077597269348475,0.0014799799664527947,**
I think I helped the group teach Blueberry how to write,Sent_Word_Duration__Word_length,Task,-0.2397147818934475,0.33802268283863324,-
I think I helped the group teach Blueberry how to write,Time_To_Start__Nothing,Baseline,-0.050038409167995276,0.7752925365849397,-
I think I helped the group teach Blueberry how to write,Time_To_Start__Nothing,"Delta Logs, Delta_Social",-0.20352289460267362,0.4333439241934608,-
I think I helped the group teach Blueberry how to write,Time_To_Start__Nothing,"Delta Logs, Delta_Task",0.07075284027251295,0.7802616909487025,-
I think I helped the group teach Blueberry how to write,Time_To_Start__Nothing,Delta_Social,-0.07045023274707932,0.7881745607038024,-
I think I helped the group teach Blueberry how to write,Time_To_Start__Nothing,Delta_Task,-0.05252862383868386,0.8360077174686389,-
I think I helped the group teach Blueberry how to write,Time_To_Start__Nothing,Social,-0.0955258527151328,0.7153365317975862,-
I think I helped the group teach Blueberry how to write,Time_To_Start__Nothing,Task,-0.04337696053310002,0.8643020448398117,-
I think I helped the group teach Blueberry how to write,Time_To_Start__Word_length,Baseline,-0.04229436965390077,0.8093710645935098,-
I think I helped the group teach Blueberry how to write,Time_To_Start__Word_length,"Delta Logs, Delta_Social",-0.22961557339788816,0.37532257651044176,-
I think I helped the group teach Blueberry how to write,Time_To_Start__Word_length,"Delta Logs, Delta_Task",0.05252862383868386,0.8360077174686389,-
I think I helped the group teach Blueberry how to write,Time_To_Start__Word_length,Delta_Social,-0.12133095639774773,0.6427366702941916,-
I think I helped the group teach Blueberry how to write,Time_To_Start__Word_length,Delta_Task,-0.06539277661550441,0.796564466115782,-
I think I helped the group teach Blueberry how to write,Time_To_Start__Word_length,Social,-0.16934128435864448,0.5158549288701162,-
I think I helped the group teach Blueberry how to write,Time_To_Start__Word_length,Task,-0.0479429563786895,0.8501635128683257,-
I think I helped the group teach Blueberry how to write,n_erased__Attempt_Duration,Baseline,-0.030388976219944384,0.8624201927041969,-
I think I helped the group teach Blueberry how to write,n_erased__Attempt_Duration,"Delta Logs, Delta_Social",-0.5035887007476411,0.039313852247512424,*
I think I helped the group teach Blueberry how to write,n_erased__Attempt_Duration,"Delta Logs, Delta_Task",0.05048891442621981,0.8422985686027721,-
I think I helped the group teach Blueberry how to write,n_erased__Attempt_Duration,Delta_Social,-0.551860156518788,0.021634651657276818,*
I think I helped the group teach Blueberry how to write,n_erased__Attempt_Duration,Delta_Task,-0.10527475773977747,0.6776028199133075,-
I think I helped the group teach Blueberry how to write,n_erased__Attempt_Duration,Social,-0.699075558506199,0.001792124724514192,**
I think I helped the group teach Blueberry how to write,n_erased__Attempt_Duration,Task,-0.22877246316287006,0.36118376378139483,-
I think I helped the group teach Blueberry how to write,n_erased__Nothing,Baseline,0.01230432445602393,0.9440724778289886,-
I think I helped the group teach Blueberry how to write,n_erased__Nothing,"Delta Logs, Delta_Social",-0.38617164616917554,0.125755104166601,-
I think I helped the group teach Blueberry how to write,n_erased__Nothing,"Delta Logs, Delta_Task",-0.3276408276595115,0.1844232098852318,-
I think I helped the group teach Blueberry how to write,n_erased__Nothing,Delta_Social,-0.2966978069167678,0.24751292170708594,-
I think I helped the group teach Blueberry how to write,n_erased__Nothing,Delta_Task,-0.2207903440388346,0.37863033233002485,-
I think I helped the group teach Blueberry how to write,n_erased__Nothing,Social,-0.36540739729087407,0.1492192273415917,-
I think I helped the group teach Blueberry how to write,n_erased__Nothing,Task,-0.28670931383498977,0.24870592355958768,-
I think I helped the group teach Blueberry how to write,n_erased__Word_length,Baseline,-0.015494590728719802,0.9296038265625004,-
I think I helped the group teach Blueberry how to write,n_erased__Word_length,"Delta Logs, Delta_Social",-0.39399944980773993,0.11761879938152021,-
I think I helped the group teach Blueberry how to write,n_erased__Word_length,"Delta Logs, Delta_Task",-0.3426800787651941,0.16390070299764914,-
I think I helped the group teach Blueberry how to write,n_erased__Word_length,Delta_Social,-0.3352909225185072,0.1883039868588712,-
I think I helped the group teach Blueberry how to write,n_erased__Word_length,Delta_Task,-0.18916290831730107,0.4521945999933985,-
I think I helped the group teach Blueberry how to write,n_erased__Word_length,Social,-0.40815591614647645,0.10385676799628574,-
I think I helped the group teach Blueberry how to write,n_erased__Word_length,Task,-0.24033564483927336,0.33673496055388497,-
I think the robot was a good student,Accepted_or_Rejected__Nothing,Baseline,-0.09733107780592426,0.5780538315363205,-
I think the robot was a good student,Accepted_or_Rejected__Nothing,"Delta Logs, Delta_Social",0.4848389505329195,0.04855010466330084,*
I think the robot was a good student,Accepted_or_Rejected__Nothing,"Delta Logs, Delta_Task",0.4525034784734742,0.05935781120397921,-
I think the robot was a good student,Accepted_or_Rejected__Nothing,Delta_Social,0.4691819113232786,0.05743858343096613,-
I think the robot was a good student,Accepted_or_Rejected__Nothing,Delta_Task,0.4610436806523351,0.054141687863357844,-
I think the robot was a good student,Accepted_or_Rejected__Nothing,Social,0.35136053935487044,0.16668953057281546,-
I think the robot was a good student,Accepted_or_Rejected__Nothing,Task,0.19149159975245542,0.4465431348834169,-
I think the robot was a good student,Accepted_or_Rejected__Word_length,Baseline,-0.11551252420322583,0.5087532953468192,-
I think the robot was a good student,Accepted_or_Rejected__Word_length,"Delta Logs, Delta_Social",0.4613678908414021,0.06230251693817845,-
I think the robot was a good student,Accepted_or_Rejected__Word_length,"Delta Logs, Delta_Task",0.27318625211721104,0.2727046593063751,-
I think the robot was a good student,Accepted_or_Rejected__Word_length,Delta_Social,0.4266785757405448,0.08763325569864447,-
I think the robot was a good student,Accepted_or_Rejected__Word_length,Delta_Task,0.23424289174958693,0.349494854647428,-
I think the robot was a good student,Accepted_or_Rejected__Word_length,Social,0.35070440332133024,0.16753778012469894,-
I think the robot was a good student,Accepted_or_Rejected__Word_length,Task,0.09417718476029698,0.7101140436647984,-
I think the robot was a good student,Answer_Time__Nothing,Baseline,-0.06931627101613876,0.6923528673557016,-
I think the robot was a good student,Answer_Time__Nothing,"Delta Logs, Delta_Social",-0.3222957057501712,0.20707943259886036,-
I think the robot was a good student,Answer_Time__Nothing,"Delta Logs, Delta_Task",-0.5141288867954938,0.029053484538817453,*
I think the robot was a good student,Answer_Time__Nothing,Delta_Social,-0.30989971706747227,0.2260848351561327,-
I think the robot was a good student,Answer_Time__Nothing,Delta_Task,-0.5337521267495204,0.022524137393656603,*
I think the robot was a good student,Answer_Time__Nothing,Social,-0.4326695176085523,0.08280150610987665,-
I think the robot was a good student,Answer_Time__Nothing,Task,-0.26600795837367097,0.28600423706509237,-
I think the robot was a good student,Answer_Time__Word_length,Baseline,-0.14119981132917153,0.41847074738564416,-
I think the robot was a good student,Answer_Time__Word_length,"Delta Logs, Delta_Social",-0.36774766425340044,0.14643535348406556,-
I think the robot was a good student,Answer_Time__Word_length,"Delta Logs, Delta_Task",-0.5533753667035468,0.017204523379210652,*
I think the robot was a good student,Answer_Time__Word_length,Delta_Social,-0.20522247930245943,0.42942962510672833,-
I think the robot was a good student,Answer_Time__Word_length,Delta_Task,-0.6122450865656263,0.006918088084808634,**
I think the robot was a good student,Answer_Time__Word_length,Social,-0.3016498749524414,0.2393312110840224,-
I think the robot was a good student,Answer_Time__Word_length,Task,-0.3385555833846721,0.16936692864021177,-
I think the robot was a good student,Attempt_Duration__Nothing,Baseline,0.03850903945341042,0.826159361072342,-
I think the robot was a good student,Attempt_Duration__Nothing,"Delta Logs, Delta_Social",0.006886660379277162,0.979072525392085,-
I think the robot was a good student,Attempt_Duration__Nothing,"Delta Logs, Delta_Task",-0.16091056762301717,0.5235695694382845,-
I think the robot was a good student,Attempt_Duration__Nothing,Delta_Social,0.21899580006101374,0.39839692554119766,-
I think the robot was a good student,Attempt_Duration__Nothing,Delta_Task,0.17268451159543305,0.49320695364348033,-
I think the robot was a good student,Attempt_Duration__Nothing,Social,0.28336806434926315,0.2703967413507688,-
I think the robot was a good student,Attempt_Duration__Nothing,Task,-0.1209127083516686,0.6327064044629844,-
I think the robot was a good student,Attempt_Duration__Word_length,Baseline,0.00812968610683109,0.9630314072405036,-
I think the robot was a good student,Attempt_Duration__Word_length,"Delta Logs, Delta_Social",-0.15977052079923015,0.540187572024529,-
I think the robot was a good student,Attempt_Duration__Word_length,"Delta Logs, Delta_Task",-0.47488240688744093,0.04643158753069023,*
I think the robot was a good student,Attempt_Duration__Word_length,Delta_Social,0.3222957057501712,0.20707943259886036,-
I think the robot was a good student,Attempt_Duration__Word_length,Delta_Task,-0.1216640877149642,0.6305781499321546,-
I think the robot was a good student,Attempt_Duration__Word_length,Social,0.37477711736515446,0.1382879434023409,-
I think the robot was a good student,Attempt_Duration__Word_length,Task,-0.14509525002200235,0.565665154519521,-
I think the robot was a good student,Sent_Word_Duration__Nothing,Baseline,-0.09328398384109336,0.594035354486933,-
I think the robot was a good student,Sent_Word_Duration__Nothing,"Delta Logs, Delta_Social",0.5963847888454021,0.011507019943851567,*
I think the robot was a good student,Sent_Word_Duration__Nothing,"Delta Logs, Delta_Task",0.003924647990805296,0.9876688465932264,-
I think the robot was a good student,Sent_Word_Duration__Nothing,Delta_Social,0.6060261133763902,0.00991904297951752,**
I think the robot was a good student,Sent_Word_Duration__Nothing,Delta_Task,0.14128732766899066,0.5760147489910119,-
I think the robot was a good student,Sent_Word_Duration__Nothing,Social,0.5713065813493209,0.016593150019529,*
I think the robot was a good student,Sent_Word_Duration__Nothing,Task,-0.01280252206076491,0.9597887053708127,-
I think the robot was a good student,Sent_Word_Duration__Word_length,Baseline,-0.10183501544346311,0.5604987452416326,-
I think the robot was a good student,Sent_Word_Duration__Word_length,"Delta Logs, Delta_Social",0.5647061511007273,0.018188120896955515,*
I think the robot was a good student,Sent_Word_Duration__Word_length,"Delta Logs, Delta_Task",-0.25117747141153896,0.3147094044962322,-
I think the robot was a good student,Sent_Word_Duration__Word_length,Delta_Social,0.6060261133763902,0.00991904297951752,**
I think the robot was a good student,Sent_Word_Duration__Word_length,Delta_Task,-0.07456831182530065,0.7687093328042631,-
I think the robot was a good student,Sent_Word_Duration__Word_length,Social,0.5713065813493209,0.016593150019529,*
I think the robot was a good student,Sent_Word_Duration__Word_length,Task,-0.10953268874209979,0.6652677795561064,-
I think the robot was a good student,Time_To_Start__Nothing,Baseline,0.10525804117265515,0.5473238167160444,-
I think the robot was a good student,Time_To_Start__Nothing,"Delta Logs, Delta_Social",-0.21210913968173659,0.41375902191730063,-
I think the robot was a good student,Time_To_Start__Nothing,"Delta Logs, Delta_Task",0.015698591963221185,0.9507019657061381,-
I think the robot was a good student,Time_To_Start__Nothing,Delta_Social,-0.11431856229600088,0.6621967679875684,-
I think the robot was a good student,Time_To_Start__Nothing,Delta_Task,-0.02354788794483178,0.9261060556673635,-
I think the robot was a good student,Time_To_Start__Nothing,Social,0.02132877903704131,0.9352423880824958,-
I think the robot was a good student,Time_To_Start__Nothing,Task,-0.04836508334066744,0.8488585320206627,-
I think the robot was a good student,Time_To_Start__Word_length,Baseline,0.09798411149812206,0.5754932667040632,-
I think the robot was a good student,Time_To_Start__Word_length,"Delta Logs, Delta_Social",-0.21348647175759203,0.4106617683516579,-
I think the robot was a good student,Time_To_Start__Word_length,"Delta Logs, Delta_Task",-0.08241760780691124,0.745091144994704,-
I think the robot was a good student,Time_To_Start__Word_length,Delta_Social,-0.16390251702679645,0.5296196592351883,-
I think the robot was a good student,Time_To_Start__Word_length,Delta_Task,-0.1216640877149642,0.6305781499321546,-
I think the robot was a good student,Time_To_Start__Word_length,Social,-0.016758326386246743,0.9490998331619525,-
I think the robot was a good student,Time_To_Start__Word_length,Task,-0.02418254167033372,0.9241198538464604,-
I think the robot was a good student,n_erased__Attempt_Duration,Baseline,0.09415958648213525,0.5905613976812044,-
I think the robot was a good student,n_erased__Attempt_Duration,"Delta Logs, Delta_Social",-0.40631296237735254,0.10558018185781301,-
I think the robot was a good student,n_erased__Attempt_Duration,"Delta Logs, Delta_Task",0.13764707476457988,0.5859833070897746,-
I think the robot was a good student,n_erased__Attempt_Duration,Delta_Social,-0.3360690265087255,0.18721678816439488,-
I think the robot was a good student,n_erased__Attempt_Duration,Delta_Task,-0.05899160347053423,0.8161387950256478,-
I think the robot was a good student,n_erased__Attempt_Duration,Social,-0.22395217988893376,0.38753423240722695,-
I think the robot was a good student,n_erased__Attempt_Duration,Task,-0.014254475939994602,0.9552323830040426,-
I think the robot was a good student,n_erased__Nothing,Baseline,0.051849569669503194,0.7673790187519383,-
I think the robot was a good student,n_erased__Nothing,"Delta Logs, Delta_Social",-0.34295568688800265,0.17777528486545247,-
I think the robot was a good student,n_erased__Nothing,"Delta Logs, Delta_Task",-0.12191598050577077,0.6298652905104638,-
I think the robot was a good student,n_erased__Nothing,Delta_Social,-0.027597418779588354,0.9162654104056712,-
I think the robot was a good student,n_erased__Nothing,Delta_Task,-0.18137808563949712,0.47134926802928523,-
I think the robot was a good student,n_erased__Nothing,Social,0.07784091674277686,0.7665043412932566,-
I think the robot was a good student,n_erased__Nothing,Task,-0.14577379737113252,0.5638294281097695,-
I think the robot was a good student,n_erased__Word_length,Baseline,0.059072019221220774,0.736058590660186,-
I think the robot was a good student,n_erased__Word_length,"Delta Logs, Delta_Social",-0.3691249963292559,0.14481368118142438,-
I think the robot was a good student,n_erased__Word_length,"Delta Logs, Delta_Task",-0.1612437161527936,0.5226987297753023,-
I think the robot was a good student,n_erased__Word_length,Delta_Social,-0.06197994341349446,0.8131913052466978,-
I think the robot was a good student,n_erased__Word_length,Delta_Task,-0.2203495199523005,0.3796072605477814,-
I think the robot was a good student,n_erased__Word_length,Social,0.05636891602646632,0.8298593986921227,-
I think the robot was a good student,n_erased__Word_length,Task,-0.14547104772476577,0.5646481599060456,-
I think the robot was nice,Accepted_or_Rejected__Nothing,Baseline,,,-
I think the robot was nice,Accepted_or_Rejected__Nothing,"Delta Logs, Delta_Social",,,-
I think the robot was nice,Accepted_or_Rejected__Nothing,"Delta Logs, Delta_Task",-0.34102409632985164,0.16608078016968425,-
I think the robot was nice,Accepted_or_Rejected__Nothing,Delta_Social,,,-
I think the robot was nice,Accepted_or_Rejected__Nothing,Delta_Task,0.10289597533280527,0.6845284142003246,-
I think the robot was nice,Accepted_or_Rejected__Nothing,Social,,,-
I think the robot was nice,Accepted_or_Rejected__Nothing,Task,0.10289597533280527,0.6845284142003246,-
I think the robot was nice,Accepted_or_Rejected__Word_length,Baseline,,,-
I think the robot was nice,Accepted_or_Rejected__Word_length,"Delta Logs, Delta_Social",,,-
I think the robot was nice,Accepted_or_Rejected__Word_length,"Delta Logs, Delta_Task",-0.5450734182390665,0.01931814063499196,*
I think the robot was nice,Accepted_or_Rejected__Word_length,Delta_Social,,,-
I think the robot was nice,Accepted_or_Rejected__Word_length,Delta_Task,-0.03412011137808224,0.8930821588419604,-
I think the robot was nice,Accepted_or_Rejected__Word_length,Social,,,-
I think the robot was nice,Accepted_or_Rejected__Word_length,Task,-0.03412011137808224,0.8930821588419604,-
I think the robot was nice,Answer_Time__Nothing,Baseline,,,-
I think the robot was nice,Answer_Time__Nothing,"Delta Logs, Delta_Social",,,-
I think the robot was nice,Answer_Time__Nothing,"Delta Logs, Delta_Task",-0.14739535342309518,0.5594530368242503,-
I think the robot was nice,Answer_Time__Nothing,Delta_Social,,,-
I think the robot was nice,Answer_Time__Nothing,Delta_Task,-0.39872332784965503,0.10121385534571516,-
I think the robot was nice,Answer_Time__Nothing,Social,,,-
I think the robot was nice,Answer_Time__Nothing,Task,-0.39872332784965503,0.10121385534571516,-
I think the robot was nice,Answer_Time__Word_length,Baseline,,,-
I think the robot was nice,Answer_Time__Word_length,"Delta Logs, Delta_Social",,,-
I think the robot was nice,Answer_Time__Word_length,"Delta Logs, Delta_Task",-0.14739535342309518,0.5594530368242503,-
I think the robot was nice,Answer_Time__Word_length,Delta_Social,,,-
I think the robot was nice,Answer_Time__Word_length,Delta_Task,-0.5064353168896091,0.031980602629759276,*
I think the robot was nice,Answer_Time__Word_length,Social,,,-
I think the robot was nice,Answer_Time__Word_length,Task,-0.5064353168896091,0.031980602629759276,*
I think the robot was nice,Attempt_Duration__Nothing,Baseline,,,-
I think the robot was nice,Attempt_Duration__Nothing,"Delta Logs, Delta_Social",,,-
I think the robot was nice,Attempt_Duration__Nothing,"Delta Logs, Delta_Task",-0.5064353168896091,0.031980602629759276,*
I think the robot was nice,Attempt_Duration__Nothing,Delta_Social,,,-
I think the robot was nice,Attempt_Duration__Nothing,Delta_Task,-0.5064353168896091,0.031980602629759276,*
I think the robot was nice,Attempt_Duration__Nothing,Social,,,-
I think the robot was nice,Attempt_Duration__Nothing,Task,-0.5064353168896091,0.031980602629759276,*
I think the robot was nice,Attempt_Duration__Word_length,Baseline,,,-
I think the robot was nice,Attempt_Duration__Word_length,"Delta Logs, Delta_Social",,,-
I think the robot was nice,Attempt_Duration__Word_length,"Delta Logs, Delta_Task",-0.5064353168896091,0.031980602629759276,*
I think the robot was nice,Attempt_Duration__Word_length,Delta_Social,,,-
I think the robot was nice,Attempt_Duration__Word_length,Delta_Task,-0.5064353168896091,0.031980602629759276,*
I think the robot was nice,Attempt_Duration__Word_length,Social,,,-
I think the robot was nice,Attempt_Duration__Word_length,Task,-0.5064353168896091,0.031980602629759276,*
I think the robot was nice,Sent_Word_Duration__Nothing,Baseline,,,-
I think the robot was nice,Sent_Word_Duration__Nothing,"Delta Logs, Delta_Social",,,-
I think the robot was nice,Sent_Word_Duration__Nothing,"Delta Logs, Delta_Task",-0.478090056615937,0.0447700252795048,*
I think the robot was nice,Sent_Word_Duration__Nothing,Delta_Social,,,-
I think the robot was nice,Sent_Word_Duration__Nothing,Delta_Task,-0.478090056615937,0.0447700252795048,*
I think the robot was nice,Sent_Word_Duration__Nothing,Social,,,-
I think the robot was nice,Sent_Word_Duration__Nothing,Task,-0.478090056615937,0.0447700252795048,*
I think the robot was nice,Sent_Word_Duration__Word_length,Baseline,,,-
I think the robot was nice,Sent_Word_Duration__Word_length,"Delta Logs, Delta_Social",,,-
I think the robot was nice,Sent_Word_Duration__Word_length,"Delta Logs, Delta_Task",-0.478090056615937,0.0447700252795048,*
I think the robot was nice,Sent_Word_Duration__Word_length,Delta_Social,,,-
I think the robot was nice,Sent_Word_Duration__Word_length,Delta_Task,-0.478090056615937,0.0447700252795048,*
I think the robot was nice,Sent_Word_Duration__Word_length,Social,,,-
I think the robot was nice,Sent_Word_Duration__Word_length,Task,-0.478090056615937,0.0447700252795048,*
I think the robot was nice,Time_To_Start__Nothing,Baseline,,,-
I think the robot was nice,Time_To_Start__Nothing,"Delta Logs, Delta_Social",,,-
I think the robot was nice,Time_To_Start__Nothing,"Delta Logs, Delta_Task",-0.29101133880970076,0.24136049153652991,-
I think the robot was nice,Time_To_Start__Nothing,Delta_Social,,,-
I think the robot was nice,Time_To_Start__Nothing,Delta_Task,-0.11149135707644381,0.6596207235840856,-
I think the robot was nice,Time_To_Start__Nothing,Social,,,-
I think the robot was nice,Time_To_Start__Nothing,Task,-0.11149135707644381,0.6596207235840856,-
I think the robot was nice,Time_To_Start__Word_length,Baseline,,,-
I think the robot was nice,Time_To_Start__Word_length,"Delta Logs, Delta_Social",,,-
I think the robot was nice,Time_To_Start__Word_length,"Delta Logs, Delta_Task",-0.29101133880970076,0.24136049153652991,-
I think the robot was nice,Time_To_Start__Word_length,Delta_Social,,,-
I think the robot was nice,Time_To_Start__Word_length,Delta_Task,-0.18329934976974657,0.4665848207946163,-
I think the robot was nice,Time_To_Start__Word_length,Social,,,-
I think the robot was nice,Time_To_Start__Word_length,Task,-0.18329934976974657,0.4665848207946163,-
I think the robot was nice,n_erased__Attempt_Duration,Baseline,,,-
I think the robot was nice,n_erased__Attempt_Duration,"Delta Logs, Delta_Social",,,-
I think the robot was nice,n_erased__Attempt_Duration,"Delta Logs, Delta_Task",0.1533813093480932,0.5434279659319738,-
I think the robot was nice,n_erased__Attempt_Duration,Delta_Social,,,-
I think the robot was nice,n_erased__Attempt_Duration,Delta_Task,-0.2783586725206136,0.26336243845663765,-
I think the robot was nice,n_erased__Attempt_Duration,Social,,,-
I think the robot was nice,n_erased__Attempt_Duration,Task,-0.2783586725206136,0.26336243845663765,-
I think the robot was nice,n_erased__Nothing,Baseline,,,-
I think the robot was nice,n_erased__Nothing,"Delta Logs, Delta_Social",,,-
I think the robot was nice,n_erased__Nothing,"Delta Logs, Delta_Task",-0.5074838383369009,0.031568802947530186,*
I think the robot was nice,n_erased__Nothing,Delta_Social,,,-
I think the robot was nice,n_erased__Nothing,Delta_Task,-0.5268396463590972,0.02467748008548848,*
I think the robot was nice,n_erased__Nothing,Social,,,-
I think the robot was nice,n_erased__Nothing,Task,-0.5268396463590972,0.02467748008548848,*
I think the robot was nice,n_erased__Word_length,Baseline,,,-
I think the robot was nice,n_erased__Word_length,"Delta Logs, Delta_Social",,,-
I think the robot was nice,n_erased__Word_length,"Delta Logs, Delta_Task",-0.5074838383369009,0.031568802947530186,*
I think the robot was nice,n_erased__Word_length,Delta_Social,,,-
I think the robot was nice,n_erased__Word_length,Delta_Task,-0.543743975814819,0.019674800596177083,*
I think the robot was nice,n_erased__Word_length,Social,,,-
I think the robot was nice,n_erased__Word_length,Task,-0.543743975814819,0.019674800596177083,*
I think the robot was serious,Accepted_or_Rejected__Nothing,Baseline,0.09257749506431351,0.5968448308519294,-
I think the robot was serious,Accepted_or_Rejected__Nothing,"Delta Logs, Delta_Social",0.70082022140353,0.0017254305890959769,**
I think the robot was serious,Accepted_or_Rejected__Nothing,"Delta Logs, Delta_Task",0.31287141819039804,0.20618171511171215,-
I think the robot was serious,Accepted_or_Rejected__Nothing,Delta_Social,0.5315008629575572,0.028114503660851276,*
I think the robot was serious,Accepted_or_Rejected__Nothing,Delta_Task,0.4319756210317107,0.07342516354599037,-
I think the robot was serious,Accepted_or_Rejected__Nothing,Social,0.23629357544829047,0.3612008341632751,-
I think the robot was serious,Accepted_or_Rejected__Nothing,Task,0.5046237080778269,0.03270186628961715,*
I think the robot was serious,Accepted_or_Rejected__Word_length,Baseline,-0.020640166631551635,0.9063160002939422,-
I think the robot was serious,Accepted_or_Rejected__Word_length,"Delta Logs, Delta_Social",0.755177158470119,0.0004568359367853651,***
I think the robot was serious,Accepted_or_Rejected__Word_length,"Delta Logs, Delta_Task",0.2256259098471461,0.3680060695716735,-
I think the robot was serious,Accepted_or_Rejected__Word_length,Delta_Social,0.5652957616187072,0.01804094475437867,*
I think the robot was serious,Accepted_or_Rejected__Word_length,Delta_Task,0.2889542974703723,0.24485536315611747,-
I think the robot was serious,Accepted_or_Rejected__Word_length,Social,0.30544808295609543,0.2331730856768443,-
I think the robot was serious,Accepted_or_Rejected__Word_length,Task,0.343301044204908,0.16308825031156668,-
I think the robot was serious,Answer_Time__Nothing,Baseline,0.07565467583615203,0.6657819614294912,-
I think the robot was serious,Answer_Time__Nothing,"Delta Logs, Delta_Social",-0.253225090533872,0.3267629007434051,-
I think the robot was serious,Answer_Time__Nothing,"Delta Logs, Delta_Task",0.09478841923359681,0.708310337176731,-
I think the robot was serious,Answer_Time__Nothing,Delta_Social,-0.2762455533096785,0.28313888049173364,-
I think the robot was serious,Answer_Time__Nothing,Delta_Task,-0.14402915649780296,0.5685545602736533,-
I think the robot was serious,Answer_Time__Nothing,Social,-0.006140634384863434,0.9813391877917489,-
I think the robot was serious,Answer_Time__Nothing,Task,-0.23569120364587234,0.34643691359343287,-
I think the robot was serious,Answer_Time__Word_length,Baseline,0.05832020642126671,0.7393003815602528,-
I think the robot was serious,Answer_Time__Word_length,"Delta Logs, Delta_Social",-0.3337967102491949,0.19040343559629896,-
I think the robot was serious,Answer_Time__Word_length,"Delta Logs, Delta_Task",-0.02831342392691853,0.9112028457163986,-
I think the robot was serious,Answer_Time__Word_length,Delta_Social,-0.36832740441290474,0.1457512580813795,-
I think the robot was serious,Answer_Time__Word_length,Delta_Task,-0.2215833176889276,0.3768765120708556,-
I think the robot was serious,Answer_Time__Word_length,Social,-0.033773489116748885,0.8976103427590629,-
I think the robot was serious,Answer_Time__Word_length,Task,-0.3357792490297359,0.17311509619753718,-
I think the robot was serious,Attempt_Duration__Nothing,Baseline,-0.20390036904966796,0.24004503289363782,-
I think the robot was serious,Attempt_Duration__Nothing,"Delta Logs, Delta_Social",-0.05467359909254054,0.8349093552785636,-
I think the robot was serious,Attempt_Duration__Nothing,"Delta Logs, Delta_Task",0.15510832238224936,0.5388432558830172,-
I think the robot was serious,Attempt_Duration__Nothing,Delta_Social,0.26185776407479944,0.3099687354670725,-
I think the robot was serious,Attempt_Duration__Nothing,Delta_Task,-0.016003239610866995,0.9497464177487083,-
I think the robot was serious,Attempt_Duration__Nothing,Social,-0.13816427365942727,0.5969287342959213,-
I think the robot was serious,Attempt_Duration__Nothing,Task,-0.3906662416595966,0.1089512618137436,-
I think the robot was serious,Attempt_Duration__Word_length,Baseline,-0.2138897243057036,0.21728799810801366,-
I think the robot was serious,Attempt_Duration__Word_length,"Delta Logs, Delta_Social",-0.06042871478649218,0.8177921082939577,-
I think the robot was serious,Attempt_Duration__Word_length,"Delta Logs, Delta_Task",-0.008617129021236075,0.9729288969847253,-
